Datum;Bolag;Region;Antal annonser;Nya 14 dagar
2026-05-21;NearYou;Östergötlands län;2;2
2026-05-21;SJR;Kronobergs län;1;0
2026-05-21;SJR;Skåne län;3;1
2026-05-21;SJR;Stockholms län;17;14
2026-05-21;SJR;Uppsala län;4;2
2026-05-21;SJR;Västmanlands län;1;1
2026-05-21;SJR;Västra Götalands län;4;4
2026-05-21;Clockwork;Dalarnas län;18;9
2026-05-21;Clockwork;Gävleborgs län;5;5
2026-05-21;Clockwork;Jönköpings län;2;2
2026-05-21;Clockwork;Stockholms län;12;8
2026-05-21;Clockwork;Västerbottens län;5;3
2026-05-21;Clockwork;Västmanlands län;5;2
2026-05-21;Clockwork;Västra Götalands län;2;2
2026-05-21;Logent;Hallands län;5;1
2026-05-21;Logent;Skåne län;14;7
2026-05-21;Logent;Stockholms län;6;5
2026-05-21;Logent;Västra Götalands län;9;2
2026-05-21;Bemannia;Jämtlands län;1;1
2026-05-21;Bemannia;Stockholms län;18;8
2026-05-21;Bemannia;Södermanlands län;1;1
2026-05-21;Bemannia;Uppsala län;1;1
2026-05-21;Bemannia;Västernorrlands län;1;1
2026-05-21;Bemannia;Västra Götalands län;5;2
2026-05-21;Framtiden i Sverige;Blekinge län;2;0
2026-05-21;Framtiden i Sverige;Dalarnas län;7;2
2026-05-21;Framtiden i Sverige;Gotlands län;2;2
2026-05-21;Framtiden i Sverige;Hallands län;3;2
2026-05-21;Framtiden i Sverige;Jönköpings län;17;2
2026-05-21;Framtiden i Sverige;Kalmar län;4;0
2026-05-21;Framtiden i Sverige;Norrbottens län;4;2
2026-05-21;Framtiden i Sverige;Skåne län;12;4
2026-05-21;Framtiden i Sverige;Stockholms län;25;16
2026-05-21;Framtiden i Sverige;Södermanlands län;2;0
2026-05-21;Framtiden i Sverige;Uppsala län;3;1
2026-05-21;Framtiden i Sverige;Värmlands län;6;0
2026-05-21;Framtiden i Sverige;Västmanlands län;7;0
2026-05-21;Framtiden i Sverige;Västra Götalands län;21;10
2026-05-21;Framtiden i Sverige;Örebro län;5;1
2026-05-21;Framtiden i Sverige;Östergötlands län;39;21
2026-05-21;Professionals Nord;Jämtlands län;2;2
2026-05-21;Professionals Nord;Norrbottens län;73;38
2026-05-21;Professionals Nord;Skåne län;3;2
2026-05-21;Professionals Nord;Stockholms län;16;10
2026-05-21;Professionals Nord;Södermanlands län;4;1
2026-05-21;Professionals Nord;Uppsala län;1;1
2026-05-21;Professionals Nord;Värmlands län;2;1
2026-05-21;Professionals Nord;Västerbottens län;12;5
2026-05-21;Professionals Nord;Västernorrlands län;9;1
2026-05-21;Professionals Nord;Västmanlands län;9;1
2026-05-21;Professionals Nord;Västra Götalands län;14;5
2026-05-21;Professionals Nord;Örebro län;6;5
2026-05-21;Professionals Nord;Östergötlands län;21;7
2026-05-21;Bravura;Gävleborgs län;2;1
2026-05-21;Bravura;Hallands län;1;1
2026-05-21;Bravura;Jämtlands län;1;1
2026-05-21;Bravura;Jönköpings län;9;4
2026-05-21;Bravura;Kalmar län;1;1
2026-05-21;Bravura;Kronobergs län;3;1
2026-05-21;Bravura;Norrbottens län;2;0
2026-05-21;Bravura;Skåne län;20;8
2026-05-21;Bravura;Stockholms län;63;19
2026-05-21;Bravura;Södermanlands län;2;0
2026-05-21;Bravura;Uppsala län;1;0
2026-05-21;Bravura;Värmlands län;1;0
2026-05-21;Bravura;Västerbottens län;3;1
2026-05-21;Bravura;Västernorrlands län;6;4
2026-05-21;Bravura;Västmanlands län;2;0
2026-05-21;Bravura;Västra Götalands län;20;9
2026-05-21;Bravura;Örebro län;1;1
2026-05-21;Bravura;Östergötlands län;10;4
2026-05-21;Jurek;Dalarnas län;1;1
2026-05-21;Jurek;Jönköpings län;1;1
2026-05-21;Jurek;Skåne län;1;0
2026-05-21;Jurek;Stockholms län;17;7
2026-05-21;Jurek;Uppsala län;2;1
2026-05-21;Jurek;Västra Götalands län;8;1
2026-05-21;TNG Group;Kronobergs län;3;1
2026-05-21;TNG Group;Skåne län;8;4
2026-05-21;TNG Group;Stockholms län;29;12
2026-05-21;TNG Group;Södermanlands län;1;1
2026-05-21;TNG Group;Västmanlands län;1;1
2026-05-21;TNG Group;Västra Götalands län;6;1
2026-05-21;TNG Group;Örebro län;3;3
2026-05-21;TNG Group;Östergötlands län;1;1
2026-05-21;Eterni Sweden;Blekinge län;1;1
2026-05-21;Eterni Sweden;Hallands län;2;2
2026-05-21;Eterni Sweden;Jönköpings län;16;10
2026-05-21;Eterni Sweden;Kalmar län;9;9
2026-05-21;Eterni Sweden;Kronobergs län;20;19
2026-05-21;Eterni Sweden;Skåne län;8;6
2026-05-21;Eterni Sweden;Stockholms län;5;5
2026-05-21;Eterni Sweden;Värmlands län;9;6
2026-05-21;Eterni Sweden;Västmanlands län;1;1
2026-05-21;Eterni Sweden;Västra Götalands län;11;8
2026-05-21;Eterni Sweden;Östergötlands län;3;1
2026-05-21;Friday;Blekinge län;2;0
2026-05-21;Friday;Hallands län;2;2
2026-05-21;Friday;Jönköpings län;2;1
2026-05-21;Friday;Kronobergs län;2;0
2026-05-21;Friday;Skåne län;19;7
2026-05-21;Friday;Stockholms län;34;11
2026-05-21;Friday;Södermanlands län;1;1
2026-05-21;Friday;Västmanlands län;1;1
2026-05-21;Friday;Västra Götalands län;44;9
2026-05-21;Friday;Örebro län;6;3
2026-05-21;Friday;Östergötlands län;23;9
2026-05-21;Gazella;Stockholms län;2;2
2026-05-21;Insitepart;Jönköpings län;7;3
2026-05-21;Insitepart;Kronobergs län;1;1
2026-05-21;Insitepart;Skåne län;1;0
2026-05-21;Insitepart;Stockholms län;11;5
2026-05-21;Insitepart;Södermanlands län;1;0
2026-05-21;Insitepart;Västra Götalands län;2;2
2026-05-21;Insitepart;Örebro län;4;1
2026-05-21;Wikan Personal;Blekinge län;2;1
2026-05-21;Wikan Personal;Dalarnas län;2;2
2026-05-21;Wikan Personal;Gävleborgs län;11;7
2026-05-21;Wikan Personal;Jönköpings län;7;3
2026-05-21;Wikan Personal;Kalmar län;1;1
2026-05-21;Wikan Personal;Kronobergs län;9;8
2026-05-21;Wikan Personal;Norrbottens län;1;1
2026-05-21;Wikan Personal;Skåne län;26;22
2026-05-21;Wikan Personal;Västerbottens län;9;7
2026-05-21;Wikan Personal;Västernorrlands län;1;1
2026-05-21;Konsultia;Dalarnas län;1;0
2026-05-21;Konsultia;Gävleborgs län;4;3
2026-05-21;Konsultia;Hallands län;2;0
2026-05-21;Konsultia;Jönköpings län;4;2
2026-05-21;Konsultia;Norrbottens län;12;5
2026-05-21;Konsultia;Skåne län;4;2
2026-05-21;Konsultia;Västerbottens län;5;2
2026-05-21;Konsultia;Västernorrlands län;3;3
2026-05-21;Konsultia;Västmanlands län;1;0
2026-05-21;Konsultia;Västra Götalands län;12;5
2026-05-21;Konsultia;Örebro län;2;0
2026-05-22;Manpower;Blekinge län;2;1
2026-05-22;Manpower;Dalarnas län;3;3
2026-05-22;Manpower;Gävleborgs län;1;1
2026-05-22;Manpower;Jönköpings län;1;0
2026-05-22;Manpower;Skåne län;7;5
2026-05-22;Manpower;Stockholms län;8;3
2026-05-22;Manpower;Södermanlands län;1;0
2026-05-22;Manpower;Uppsala län;2;1
2026-05-22;Manpower;Värmlands län;3;2
2026-05-22;Manpower;Västernorrlands län;4;1
2026-05-22;Manpower;Västmanlands län;3;2
2026-05-22;Manpower;Västra Götalands län;18;7
2026-05-22;Manpower;Östergötlands län;2;1
2026-05-22;Lernia;Blekinge län;6;2
2026-05-22;Lernia;Dalarnas län;2;2
2026-05-22;Lernia;Gävleborgs län;5;3
2026-05-22;Lernia;Hallands län;35;8
2026-05-22;Lernia;Jämtlands län;2;1
2026-05-22;Lernia;Jönköpings län;13;5
2026-05-22;Lernia;Kalmar län;10;5
2026-05-22;Lernia;Kronobergs län;2;2
2026-05-22;Lernia;Norrbottens län;6;3
2026-05-22;Lernia;Skåne län;15;7
2026-05-22;Lernia;Stockholms län;5;1
2026-05-22;Lernia;Södermanlands län;5;2
2026-05-22;Lernia;Uppsala län;7;3
2026-05-22;Lernia;Västerbottens län;7;2
2026-05-22;Lernia;Västmanlands län;2;0
2026-05-22;Lernia;Västra Götalands län;44;23
2026-05-22;Lernia;Örebro län;2;1
2026-05-22;Lernia;Östergötlands län;7;4
2026-05-22;Adecco;Blekinge län;1;0
2026-05-22;Adecco;Dalarnas län;4;0
2026-05-22;Adecco;Hallands län;9;5
2026-05-22;Adecco;Jönköpings län;9;7
2026-05-22;Adecco;Kalmar län;2;1
2026-05-22;Adecco;Kronobergs län;11;10
2026-05-22;Adecco;Norrbottens län;15;8
2026-05-22;Adecco;Skåne län;19;10
2026-05-22;Adecco;Stockholms län;22;21
2026-05-22;Adecco;Uppsala län;6;5
2026-05-22;Adecco;Värmlands län;9;6
2026-05-22;Adecco;Västerbottens län;4;0
2026-05-22;Adecco;Västernorrlands län;2;0
2026-05-22;Adecco;Västmanlands län;8;6
2026-05-22;Adecco;Västra Götalands län;20;10
2026-05-22;Adecco;Örebro län;2;2
2026-05-22;Adecco;Östergötlands län;10;5
2026-05-22;Perido;Dalarnas län;1;1
2026-05-22;Perido;Jönköpings län;1;0
2026-05-22;Perido;Stockholms län;12;10
2026-05-22;Perido;Västra Götalands län;7;6
2026-05-22;Perido;Östergötlands län;4;0
2026-05-22;Randstad;Dalarnas län;1;0
2026-05-22;Randstad;Gävleborgs län;3;2
2026-05-22;Randstad;Hallands län;1;0
2026-05-22;Randstad;Jämtlands län;2;0
2026-05-22;Randstad;Jönköpings län;14;4
2026-05-22;Randstad;Kalmar län;1;1
2026-05-22;Randstad;Norrbottens län;4;1
2026-05-22;Randstad;Skåne län;9;5
2026-05-22;Randstad;Stockholms län;32;22
2026-05-22;Randstad;Södermanlands län;2;2
2026-05-22;Randstad;Uppsala län;10;4
2026-05-22;Randstad;Värmlands län;1;1
2026-05-22;Randstad;Västerbottens län;1;1
2026-05-22;Randstad;Västernorrlands län;2;1
2026-05-22;Randstad;Västmanlands län;1;0
2026-05-22;Randstad;Västra Götalands län;42;16
2026-05-22;Randstad;Örebro län;1;0
2026-05-22;Randstad;Östergötlands län;23;4
2026-05-22;Academic Work;Blekinge län;1;1
2026-05-22;Academic Work;Dalarnas län;9;4
2026-05-22;Academic Work;Gävleborgs län;8;3
2026-05-22;Academic Work;Hallands län;1;1
2026-05-22;Academic Work;Jämtlands län;6;0
2026-05-22;Academic Work;Jönköpings län;6;1
2026-05-22;Academic Work;Kalmar län;1;0
2026-05-22;Academic Work;Kronobergs län;3;1
2026-05-22;Academic Work;Norrbottens län;8;4
2026-05-22;Academic Work;Skåne län;52;25
2026-05-22;Academic Work;Stockholms län;133;48
2026-05-22;Academic Work;Södermanlands län;1;0
2026-05-22;Academic Work;Uppsala län;15;6
2026-05-22;Academic Work;Värmlands län;15;6
2026-05-22;Academic Work;Västerbottens län;13;6
2026-05-22;Academic Work;Västernorrlands län;8;4
2026-05-22;Academic Work;Västmanlands län;9;4
2026-05-22;Academic Work;Västra Götalands län;38;13
2026-05-22;Academic Work;Örebro län;24;8
2026-05-22;Academic Work;Östergötlands län;32;9
2026-05-22;Studentconsulting;Blekinge län;4;3
2026-05-22;Studentconsulting;Dalarnas län;6;4
2026-05-22;Studentconsulting;Gävleborgs län;1;1
2026-05-22;Studentconsulting;Hallands län;7;3
2026-05-22;Studentconsulting;Jämtlands län;1;1
2026-05-22;Studentconsulting;Jönköpings län;10;5
2026-05-22;Studentconsulting;Kronobergs län;14;6
2026-05-22;Studentconsulting;Norrbottens län;34;19
2026-05-22;Studentconsulting;Skåne län;49;23
2026-05-22;Studentconsulting;Stockholms län;22;13
2026-05-22;Studentconsulting;Södermanlands län;4;3
2026-05-22;Studentconsulting;Uppsala län;3;1
2026-05-22;Studentconsulting;Värmlands län;2;1
2026-05-22;Studentconsulting;Västerbottens län;6;3
2026-05-22;Studentconsulting;Västernorrlands län;7;5
2026-05-22;Studentconsulting;Västmanlands län;12;3
2026-05-22;Studentconsulting;Västra Götalands län;44;29
2026-05-22;Studentconsulting;Örebro län;5;3
2026-05-22;Studentconsulting;Östergötlands län;24;7
2026-05-22;Poolia;Dalarnas län;1;1
2026-05-22;Poolia;Gävleborgs län;1;1
2026-05-22;Poolia;Jämtlands län;1;0
2026-05-22;Poolia;Jönköpings län;1;0
2026-05-22;Poolia;Kalmar län;1;1
2026-05-22;Poolia;Norrbottens län;3;3
2026-05-22;Poolia;Skåne län;11;8
2026-05-22;Poolia;Stockholms län;19;17
2026-05-22;Poolia;Södermanlands län;1;1
2026-05-22;Poolia;Uppsala län;3;2
2026-05-22;Poolia;Västerbottens län;2;1
2026-05-22;Poolia;Västernorrlands län;1;0
2026-05-22;Poolia;Västmanlands län;2;2
2026-05-22;Poolia;Västra Götalands län;7;7
2026-05-22;Poolia;Örebro län;1;0
2026-05-22;Poolia;Östergötlands län;17;13
2026-05-22;Uniflex;Blekinge län;3;2
2026-05-22;Uniflex;Gävleborgs län;2;2
2026-05-22;Uniflex;Hallands län;5;1
2026-05-22;Uniflex;Jämtlands län;2;0
2026-05-22;Uniflex;Jönköpings län;27;14
2026-05-22;Uniflex;Kalmar län;5;2
2026-05-22;Uniflex;Kronobergs län;6;2
2026-05-22;Uniflex;Skåne län;18;15
2026-05-22;Uniflex;Stockholms län;23;23
2026-05-22;Uniflex;Södermanlands län;3;1
2026-05-22;Uniflex;Uppsala län;2;1
2026-05-22;Uniflex;Värmlands län;4;1
2026-05-22;Uniflex;Västerbottens län;2;2
2026-05-22;Uniflex;Västernorrlands län;8;6
2026-05-22;Uniflex;Västmanlands län;6;3
2026-05-22;Uniflex;Västra Götalands län;31;10
2026-05-22;Uniflex;Örebro län;10;5
2026-05-22;Uniflex;Östergötlands län;17;3
2026-05-22;OnePartnerGroup;Blekinge län;1;0
2026-05-22;OnePartnerGroup;Gotlands län;1;1
2026-05-22;OnePartnerGroup;Gävleborgs län;14;4
2026-05-22;OnePartnerGroup;Hallands län;4;2
2026-05-22;OnePartnerGroup;Jämtlands län;13;6
2026-05-22;OnePartnerGroup;Jönköpings län;35;17
2026-05-22;OnePartnerGroup;Kalmar län;7;6
2026-05-22;OnePartnerGroup;Kronobergs län;13;7
2026-05-22;OnePartnerGroup;Norrbottens län;5;4
2026-05-22;OnePartnerGroup;Skåne län;5;3
2026-05-22;OnePartnerGroup;Stockholms län;15;10
2026-05-22;OnePartnerGroup;Södermanlands län;1;1
2026-05-22;OnePartnerGroup;Uppsala län;2;0
2026-05-22;OnePartnerGroup;Västerbottens län;8;4
2026-05-22;OnePartnerGroup;Västernorrlands län;9;8
2026-05-22;OnePartnerGroup;Västra Götalands län;35;20
2026-05-22;OnePartnerGroup;Östergötlands län;7;3
2026-05-22;Skill;Blekinge län;1;0
2026-05-22;Skill;Jönköpings län;3;0
2026-05-22;Skill;Kalmar län;1;0
2026-05-22;Skill;Stockholms län;3;1
2026-05-22;Skill;Västmanlands län;2;0
2026-05-22;Skill;Västra Götalands län;18;5
2026-05-22;Skill;Örebro län;1;1
2026-05-22;Skill;Östergötlands län;60;34
2026-05-22;Arena Personal;Blekinge län;1;1
2026-05-22;Arena Personal;Jämtlands län;1;1
2026-05-22;Arena Personal;Jönköpings län;2;2
2026-05-22;Arena Personal;Kronobergs län;1;1
2026-05-22;Arena Personal;Norrbottens län;2;2
2026-05-22;Arena Personal;Skåne län;7;5
2026-05-22;Arena Personal;Stockholms län;25;11
2026-05-22;Arena Personal;Södermanlands län;30;17
2026-05-22;Arena Personal;Uppsala län;3;1
2026-05-22;Arena Personal;Västerbottens län;3;2
2026-05-22;Arena Personal;Västernorrlands län;1;1
2026-05-22;Arena Personal;Västmanlands län;3;2
2026-05-22;Arena Personal;Västra Götalands län;8;1
2026-05-22;Arena Personal;Örebro län;3;2
2026-05-22;Arena Personal;Östergötlands län;5;3
2026-05-22;Tranpenad;Jönköpings län;2;2
2026-05-22;Tranpenad;Stockholms län;6;2
2026-05-22;Tranpenad;Södermanlands län;1;0
2026-05-22;Tranpenad;Uppsala län;5;1
2026-05-22;Tranpenad;Västra Götalands län;21;2
2026-05-22;Tranpenad;Östergötlands län;3;1
2026-05-22;Jobandtalent;Blekinge län;1;0
2026-05-22;Jobandtalent;Hallands län;11;3
2026-05-22;Jobandtalent;Jönköpings län;9;5
2026-05-22;Jobandtalent;Kalmar län;1;1
2026-05-22;Jobandtalent;Kronobergs län;2;1
2026-05-22;Jobandtalent;Norrbottens län;3;0
2026-05-22;Jobandtalent;Skåne län;13;9
2026-05-22;Jobandtalent;Stockholms län;14;6
2026-05-22;Jobandtalent;Södermanlands län;4;1
2026-05-22;Jobandtalent;Uppsala län;1;0
2026-05-22;Jobandtalent;Värmlands län;3;3
2026-05-22;Jobandtalent;Västerbottens län;3;2
2026-05-22;Jobandtalent;Västernorrlands län;4;4
2026-05-22;Jobandtalent;Västmanlands län;2;0
2026-05-22;Jobandtalent;Västra Götalands län;20;9
2026-05-22;Jobandtalent;Örebro län;7;2
2026-05-22;Jobandtalent;Östergötlands län;39;7
2026-05-22;NearYou;Hallands län;3;3
2026-05-22;NearYou;Jönköpings län;11;11
2026-05-22;NearYou;Kalmar län;6;4
2026-05-22;NearYou;Skåne län;2;1
2026-05-22;NearYou;Västra Götalands län;59;23
2026-05-22;NearYou;Örebro län;2;2
2026-05-22;SJR;Kronobergs län;1;0
2026-05-22;SJR;Skåne län;2;1
2026-05-22;SJR;Stockholms län;14;9
2026-05-22;SJR;Uppsala län;4;2
2026-05-22;SJR;Västra Götalands län;5;5
2026-05-22;Clockwork;Dalarnas län;20;10
2026-05-22;Clockwork;Gävleborgs län;8;8
2026-05-22;Clockwork;Jönköpings län;2;2
2026-05-22;Clockwork;Stockholms län;12;8
2026-05-22;Clockwork;Södermanlands län;1;1
2026-05-22;Clockwork;Uppsala län;1;1
2026-05-22;Clockwork;Västerbottens län;4;3
2026-05-22;Clockwork;Västmanlands län;5;2
2026-05-22;Clockwork;Västra Götalands län;2;2
2026-05-22;Logent;Hallands län;5;0
2026-05-22;Logent;Skåne län;16;7
2026-05-22;Logent;Stockholms län;6;5
2026-05-22;Logent;Västra Götalands län;9;2
2026-05-22;Bemannia;Gävleborgs län;1;1
2026-05-22;Bemannia;Hallands län;1;1
2026-05-22;Bemannia;Jämtlands län;1;1
2026-05-22;Bemannia;Stockholms län;17;10
2026-05-22;Bemannia;Södermanlands län;1;1
2026-05-22;Bemannia;Uppsala län;1;1
2026-05-22;Bemannia;Västernorrlands län;1;1
2026-05-22;Bemannia;Västra Götalands län;5;2
2026-05-22;Framtiden i Sverige;Blekinge län;2;0
2026-05-22;Framtiden i Sverige;Dalarnas län;8;3
2026-05-22;Framtiden i Sverige;Gotlands län;2;2
2026-05-22;Framtiden i Sverige;Gävleborgs län;1;1
2026-05-22;Framtiden i Sverige;Hallands län;3;2
2026-05-22;Framtiden i Sverige;Jönköpings län;15;2
2026-05-22;Framtiden i Sverige;Kalmar län;4;0
2026-05-22;Framtiden i Sverige;Norrbottens län;4;2
2026-05-22;Framtiden i Sverige;Skåne län;12;4
2026-05-22;Framtiden i Sverige;Stockholms län;27;13
2026-05-22;Framtiden i Sverige;Södermanlands län;2;0
2026-05-22;Framtiden i Sverige;Uppsala län;3;1
2026-05-22;Framtiden i Sverige;Värmlands län;7;1
2026-05-22;Framtiden i Sverige;Västernorrlands län;1;1
2026-05-22;Framtiden i Sverige;Västmanlands län;7;0
2026-05-22;Framtiden i Sverige;Västra Götalands län;20;9
2026-05-22;Framtiden i Sverige;Örebro län;4;0
2026-05-22;Framtiden i Sverige;Östergötlands län;40;19
2026-05-22;Professionals Nord;Jämtlands län;2;2
2026-05-22;Professionals Nord;Norrbottens län;73;38
2026-05-22;Professionals Nord;Skåne län;3;2
2026-05-22;Professionals Nord;Stockholms län;17;11
2026-05-22;Professionals Nord;Södermanlands län;3;1
2026-05-22;Professionals Nord;Uppsala län;1;0
2026-05-22;Professionals Nord;Värmlands län;2;1
2026-05-22;Professionals Nord;Västerbottens län;12;3
2026-05-22;Professionals Nord;Västernorrlands län;9;1
2026-05-22;Professionals Nord;Västmanlands län;9;0
2026-05-22;Professionals Nord;Västra Götalands län;16;5
2026-05-22;Professionals Nord;Örebro län;6;5
2026-05-22;Professionals Nord;Östergötlands län;20;7
2026-05-22;Bravura;Gävleborgs län;2;1
2026-05-22;Bravura;Hallands län;1;1
2026-05-22;Bravura;Jämtlands län;1;1
2026-05-22;Bravura;Jönköpings län;10;5
2026-05-22;Bravura;Kalmar län;1;1
2026-05-22;Bravura;Kronobergs län;3;1
2026-05-22;Bravura;Norrbottens län;2;0
2026-05-22;Bravura;Skåne län;20;7
2026-05-22;Bravura;Stockholms län;61;19
2026-05-22;Bravura;Södermanlands län;2;0
2026-05-22;Bravura;Uppsala län;2;1
2026-05-22;Bravura;Värmlands län;1;1
2026-05-22;Bravura;Västerbottens län;1;1
2026-05-22;Bravura;Västernorrlands län;6;4
2026-05-22;Bravura;Västmanlands län;2;0
2026-05-22;Bravura;Västra Götalands län;21;10
2026-05-22;Bravura;Örebro län;1;1
2026-05-22;Bravura;Östergötlands län;9;4
2026-05-22;Jurek;Dalarnas län;1;1
2026-05-22;Jurek;Gävleborgs län;1;1
2026-05-22;Jurek;Jönköpings län;1;1
2026-05-22;Jurek;Skåne län;1;0
2026-05-22;Jurek;Stockholms län;19;8
2026-05-22;Jurek;Uppsala län;2;1
2026-05-22;Jurek;Västra Götalands län;9;2
2026-05-22;TNG Group;Kronobergs län;3;1
2026-05-22;TNG Group;Skåne län;8;2
2026-05-22;TNG Group;Stockholms län;31;15
2026-05-22;TNG Group;Södermanlands län;1;0
2026-05-22;TNG Group;Västmanlands län;1;0
2026-05-22;TNG Group;Västra Götalands län;7;2
2026-05-22;TNG Group;Örebro län;3;2
2026-05-22;TNG Group;Östergötlands län;1;0
2026-05-22;Eterni Sweden;Blekinge län;1;1
2026-05-22;Eterni Sweden;Hallands län;2;2
2026-05-22;Eterni Sweden;Jönköpings län;18;11
2026-05-22;Eterni Sweden;Kalmar län;9;7
2026-05-22;Eterni Sweden;Kronobergs län;21;21
2026-05-22;Eterni Sweden;Skåne län;8;6
2026-05-22;Eterni Sweden;Stockholms län;5;5
2026-05-22;Eterni Sweden;Värmlands län;9;6
2026-05-22;Eterni Sweden;Västmanlands län;1;1
2026-05-22;Eterni Sweden;Västra Götalands län;11;7
2026-05-22;Eterni Sweden;Östergötlands län;3;0
2026-05-22;Friday;Blekinge län;3;1
2026-05-22;Friday;Hallands län;2;2
2026-05-22;Friday;Jönköpings län;2;1
2026-05-22;Friday;Kronobergs län;3;1
2026-05-22;Friday;Skåne län;19;6
2026-05-22;Friday;Stockholms län;31;11
2026-05-22;Friday;Södermanlands län;1;1
2026-05-22;Friday;Västmanlands län;1;0
2026-05-22;Friday;Västra Götalands län;45;10
2026-05-22;Friday;Örebro län;6;2
2026-05-22;Friday;Östergötlands län;24;10
2026-05-22;Gazella;Stockholms län;3;3
2026-05-22;Insitepart;Jönköpings län;7;3
2026-05-22;Insitepart;Kronobergs län;1;1
2026-05-22;Insitepart;Skåne län;2;1
2026-05-22;Insitepart;Stockholms län;9;4
2026-05-22;Insitepart;Södermanlands län;1;0
2026-05-22;Insitepart;Västra Götalands län;2;2
2026-05-22;Insitepart;Örebro län;4;1
2026-05-22;Wikan Personal;Blekinge län;2;1
2026-05-22;Wikan Personal;Dalarnas län;2;1
2026-05-22;Wikan Personal;Gävleborgs län;11;7
2026-05-22;Wikan Personal;Jönköpings län;7;3
2026-05-22;Wikan Personal;Kalmar län;1;1
2026-05-22;Wikan Personal;Kronobergs län;9;7
2026-05-22;Wikan Personal;Norrbottens län;1;1
2026-05-22;Wikan Personal;Skåne län;29;23
2026-05-22;Wikan Personal;Västerbottens län;9;6
2026-05-22;Wikan Personal;Västernorrlands län;1;1
2026-05-22;Konsultia;Dalarnas län;1;0
2026-05-22;Konsultia;Gävleborgs län;5;4
2026-05-22;Konsultia;Hallands län;2;0
2026-05-22;Konsultia;Jönköpings län;4;2
2026-05-22;Konsultia;Norrbottens län;13;5
2026-05-22;Konsultia;Skåne län;4;2
2026-05-22;Konsultia;Södermanlands län;1;1
2026-05-22;Konsultia;Västerbottens län;5;1
2026-05-22;Konsultia;Västernorrlands län;3;3
2026-05-22;Konsultia;Västmanlands län;1;0
2026-05-22;Konsultia;Västra Götalands län;13;6
