Datum;Bolag;Antal annonser;Antal tjanster;Nya annonser 30d;Nya tjanster 30d;Nya annonser 14d;Nya tjanster 14d;Nya annonser 7d;Nya tjanster 7d;Aktivitetstakt % (14d);% heltid;% tills vidare;% lang;% kort;% erfarenhet kravs;Top 3 regioner (totalt);Top 3 regioner (14 dagar);Top 3 yrkesomraden;Top 5 yrkesgrupper
2026-07-01;Framtiden i Sverige;88;88;67;67;30;30;19;19;34.1;100.0;100.0;0.0;0.0;100.0;Stockholms län (13) | Östergötlands län (13) | Jönköpings län (12);Skåne län (8) | Stockholms län (5) | Jönköpings län (5);Yrken med teknisk inriktning (38) | Data/IT (22) | Försäljning, inköp, marknadsföring (7);Ingenjörer och tekniker inom maskinteknik (13) | Mjukvaru- och systemutvecklare m.fl. (8) | Ingenjörer och tekniker inom elektroteknik (7) | Systemadministratörer (6) | Systemtestare och testledare (4)
2026-07-01;Professionals Nord;148;170;135;157;93;103;36;43;62.8;95.9;91.9;0.0;8.1;100.0;Norrbottens län (39) | Västra Götalands län (26) | Östergötlands län (14);Norrbottens län (30) | Västra Götalands län (18) | Västerbottens län (11);Installation, drift, underhåll (29) | Bygg och anläggning (28) | Yrken med teknisk inriktning (25);Företagssäljare (11) | VVS-montörer m.fl. (10) | Underhållsmekaniker och maskinreparatörer (9) | Elektronikreparatörer och kommunikationselektriker m.fl. (9) | Civilingenjörsyrken inom maskinteknik (8)
2026-07-01;Bravura;137;137;85;85;35;35;28;28;25.5;88.3;67.9;0.0;21.2;100.0;Stockholms län (64) | Skåne län (21) | Västra Götalands län (13);Stockholms län (15) | Skåne län (7) | Västra Götalands län (4);Administration, ekonomi, juridik (32) | Data/IT (26) | Försäljning, inköp, marknadsföring (18);Kundtjänstpersonal (19) | Mjukvaru- och systemutvecklare m.fl. (13) | Företagssäljare (10) | Transportledare och transportsamordnare (9) | Civilingenjörsyrken inom logistik och produktionsplanering (6)
2026-07-01;Jurek;30;30;27;27;16;16;7;7;53.3;56.7;16.7;0.0;50.0;100.0;Stockholms län (14) | Västra Götalands län (6) | Östergötlands län (5);Stockholms län (5) | Västra Götalands län (4) | Östergötlands län (3);Administration, ekonomi, juridik (20) | Chefer och verksamhetsledare (5) | Kultur, media, design (2);Personal- och HR-specialister (4) | Övriga kontorsassistenter och sekreterare (4) | Ekonomi- och finanschefer (3) | Kundtjänstpersonal (2) | Controller (2)
2026-07-01;TNG Group;39;39;36;36;22;22;13;13;56.4;92.3;87.2;0.0;7.7;100.0;Stockholms län (20) | Örebro län (8) | Västra Götalands län (5);Stockholms län (9) | Örebro län (6) | Västra Götalands län (5);Försäljning, inköp, marknadsföring (10) | Data/IT (10) | Administration, ekonomi, juridik (6);Företagssäljare (7) | Mjukvaru- och systemutvecklare m.fl. (7) | Maskinställare och maskinoperatörer, metallarbete (3) | Ingenjörer och tekniker inom bygg och anläggning (3) | Inköpare och upphandlare (3)
2026-07-01;Eterni Sweden;66;112;66;112;38;66;22;48;57.6;95.5;100.0;0.0;0.0;100.0;Kronobergs län (19) | Västra Götalands län (12) | Skåne län (12);Kronobergs län (14) | Västra Götalands län (6) | Skåne län (6);Industriell tillverkning (34) | Administration, ekonomi, juridik (8) | Installation, drift, underhåll (6);Montörer, metall-, gummi- och plastprodukter (12) | Maskinställare och maskinoperatörer, metallarbete (9) | Lednings- och organisationsutvecklare (6) | Montörer, elektrisk och elektronisk utrustning (5) | Lager- och terminalpersonal (2)
2026-07-01;Friday;117;117;78;78;41;41;26;26;35.0;100.0;99.1;0.0;0.9;100.0;Västra Götalands län (37) | Stockholms län (25) | Östergötlands län (20);Stockholms län (14) | Västra Götalands län (9) | Skåne län (7);Yrken med teknisk inriktning (59) | Data/IT (31) | Försäljning, inköp, marknadsföring (7);Ingenjörer och tekniker inom maskinteknik (19) | Mjukvaru- och systemutvecklare m.fl. (18) | Civilingenjörsyrken inom maskinteknik (11) | Ingenjörer och tekniker inom elektroteknik (9) | Civilingenjörsyrken inom elektroteknik (8)
2026-07-01;Gazella;2;2;2;2;0;0;0;0;0.0;100.0;100.0;0.0;0.0;100.0;Stockholms län (2);;Administration, ekonomi, juridik (2);Controller (1) | Redovisningsekonomer (1)
2026-07-01;Insitepart;14;18;10;10;8;8;5;5;57.1;50.0;7.1;0.0;42.9;100.0;Stockholms län (7) | Örebro län (2) | Jönköpings län (2);Stockholms län (6) | Västra Götalands län (1) | Kronobergs län (1);Transport, distribution, lager (13) | Yrken med teknisk inriktning (1);Lager- och terminalpersonal (11) | Truckförare (2) | Ingenjörer och tekniker inom maskinteknik (1)
2026-07-01;Wikan Personal;64;77;63;76;53;57;37;41;82.8;98.4;46.9;0.0;51.6;100.0;Skåne län (19) | Kronobergs län (17) | Jönköpings län (11);Kronobergs län (17) | Skåne län (13) | Jönköpings län (9);Industriell tillverkning (34) | Bygg och anläggning (9) | Transport, distribution, lager (7);Maskinställare och maskinoperatörer, metallarbete (11) | Montörer, metall-, gummi- och plastprodukter (10) | Lager- och terminalpersonal (5) | Träarbetare, snickare m.fl. (3) | Montörer, träprodukter (2)
2026-07-01;Konsultia;44;104;43;103;29;75;14;44;65.9;95.5;15.9;0.0;79.5;100.0;Norrbottens län (16) | Västra Götalands län (8) | Västerbottens län (7);Norrbottens län (8) | Västra Götalands län (7) | Västerbottens län (5);Industriell tillverkning (18) | Transport, distribution, lager (9) | Installation, drift, underhåll (7);Maskinställare och maskinoperatörer, metallarbete (7) | Lager- och terminalpersonal (5) | Montörer, elektrisk och elektronisk utrustning (4) | Lastbilsförare m.fl. (3) | Underhållsmekaniker och maskinreparatörer (3)
2026-07-02;Manpower;40;147;38;143;28;108;15;39;70.0;62.5;22.5;0.0;42.5;100.0;Västra Götalands län (12) | Skåne län (6) | Stockholms län (4);Västra Götalands län (11) | Stockholms län (4) | Skåne län (3);Industriell tillverkning (14) | Transport, distribution, lager (8) | Administration, ekonomi, juridik (6);Maskinställare och maskinoperatörer, metallarbete (4) | Lastbilsförare m.fl. (4) | Truckförare (3) | Maskinoperatörer, ytbehandling (2) | Företagssäljare (2)
2026-07-02;Lernia;167;189;125;125;48;48;28;28;28.7;89.2;19.2;0.0;71.3;100.0;Västra Götalands län (50) | Hallands län (27) | Jönköpings län (16);Hallands län (10) | Västra Götalands län (8) | Västerbottens län (8);Industriell tillverkning (63) | Transport, distribution, lager (32) | Installation, drift, underhåll (25);Maskinställare och maskinoperatörer, metallarbete (19) | Truckförare (19) | Underhållsmekaniker och maskinreparatörer (14) | Lager- och terminalpersonal (9) | Montörer, metall-, gummi- och plastprodukter (8)
2026-07-02;Adecco;149;272;143;252;84;153;59;98;56.4;83.9;28.9;0.0;59.7;100.0;Västra Götalands län (32) | Stockholms län (20) | Skåne län (16);Västra Götalands län (17) | Stockholms län (15) | Uppsala län (9);Yrken med teknisk inriktning (34) | Industriell tillverkning (32) | Administration, ekonomi, juridik (30);Ingenjörer och tekniker inom maskinteknik (20) | Övriga kontorsassistenter och sekreterare (7) | Truckförare (6) | Fordonsmontörer (6) | Maskinställare och maskinoperatörer, metallarbete (6)
2026-07-02;Perido;18;18;18;18;8;8;5;5;44.4;94.4;22.2;0.0;77.8;100.0;Västra Götalands län (7) | Östergötlands län (5) | Stockholms län (3);Västra Götalands län (3) | Östergötlands län (2) | Stockholms län (1);Försäljning, inköp, marknadsföring (5) | Administration, ekonomi, juridik (5) | Data/IT (4);Företagssäljare (2) | Löne- och personaladministratörer (2) | Inköpare och upphandlare (2) | Supporttekniker, IT (1) | Personal- och HR-specialister (1)
2026-07-02;Randstad;165;303;116;189;81;114;52;71;49.1;99.4;38.2;0.0;61.8;100.0;Västra Götalands län (51) | Östergötlands län (26) | Stockholms län (23);Västra Götalands län (16) | Stockholms län (13) | Västmanlands län (9);Yrken med teknisk inriktning (27) | Installation, drift, underhåll (24) | Försäljning, inköp, marknadsföring (19);Underhållsmekaniker och maskinreparatörer (12) | Civilingenjörsyrken inom maskinteknik (11) | Företagssäljare (10) | Maskinställare och maskinoperatörer, metallarbete (10) | Lager- och terminalpersonal (7)
2026-07-02;Academic Work;356;356;261;261;129;129;82;82;36.2;88.2;11.0;0.0;89.0;100.0;Stockholms län (118) | Skåne län (47) | Västra Götalands län (42);Stockholms län (42) | Norrbottens län (12) | Västra Götalands län (11);Data/IT (79) | Administration, ekonomi, juridik (75) | Yrken med teknisk inriktning (65);Mjukvaru- och systemutvecklare m.fl. (37) | Ingenjörer och tekniker inom elektroteknik (16) | Företagssäljare (15) | Ingenjörer och tekniker inom maskinteknik (15) | Kundtjänstpersonal (14)
2026-07-02;Studentconsulting;149;611;137;562;100;325;49;196;67.1;67.1;0.0;0.0;100.0;100.0;Skåne län (33) | Västra Götalands län (30) | Kronobergs län (14);Skåne län (22) | Västra Götalands län (20) | Västerbottens län (11);Transport, distribution, lager (70) | Administration, ekonomi, juridik (24) | Försäljning, inköp, marknadsföring (21);Lager- och terminalpersonal (25) | Lastbilsförare m.fl. (21) | Truckförare (17) | Kundtjänstpersonal (8) | Löne- och personaladministratörer (7)
2026-07-02;Poolia;64;65;62;63;42;43;21;21;65.6;56.2;40.6;0.0;18.8;100.0;Östergötlands län (12) | Stockholms län (9) | Skåne län (8);Stockholms län (7) | Östergötlands län (6) | Skåne län (5);Administration, ekonomi, juridik (18) | Försäljning, inköp, marknadsföring (14) | Chefer och verksamhetsledare (10);Inköpare och upphandlare (6) | Systemförvaltare m.fl. (4) | Personal- och HR-specialister (3) | Ekonomiassistenter m.fl. (3) | Ekonomi- och finanschefer (3)
2026-07-02;Uniflex;140;176;113;124;52;61;25;33;37.1;91.4;20.0;0.0;75.0;100.0;Jönköpings län (34) | Västra Götalands län (28) | Stockholms län (15);Jönköpings län (10) | Stockholms län (7) | Skåne län (6);Industriell tillverkning (56) | Transport, distribution, lager (38) | Installation, drift, underhåll (14);Lager- och terminalpersonal (22) | Truckförare (12) | Maskinställare och maskinoperatörer, metallarbete (10) | Svetsare och gasskärare (8) | Montörer, metall-, gummi- och plastprodukter (7)
2026-07-02;OnePartnerGroup;144;224;134;211;79;130;44;68;54.9;92.4;88.2;0.0;11.1;100.0;Jönköpings län (29) | Västra Götalands län (20) | Kronobergs län (16);Västra Götalands län (14) | Jönköpings län (9) | Norrbottens län (8);Industriell tillverkning (39) | Försäljning, inköp, marknadsföring (28) | Transport, distribution, lager (19);Företagssäljare (22) | Lager- och terminalpersonal (7) | Montörer, elektrisk och elektronisk utrustning (6) | Truckförare (6) | Underhållsmekaniker och maskinreparatörer (6)
2026-07-02;Skill;48;55;46;50;30;30;17;17;62.5;91.7;52.1;0.0;39.6;100.0;Östergötlands län (26) | Västra Götalands län (11) | Jönköpings län (4);Östergötlands län (18) | Västra Götalands län (8) | Jönköpings län (2);Yrken med teknisk inriktning (15) | Industriell tillverkning (14) | Administration, ekonomi, juridik (5);Ingenjörer och tekniker inom maskinteknik (8) | Civilingenjörsyrken inom maskinteknik (5) | Maskinställare och maskinoperatörer, metallarbete (4) | Montörer, metall-, gummi- och plastprodukter (3) | Svetsare och gasskärare (2)
2026-07-02;Arena Personal;72;72;43;43;27;27;25;25;37.5;69.4;13.9;0.0;55.6;100.0;Södermanlands län (24) | Stockholms län (19) | Östergötlands län (5);Södermanlands län (13) | Stockholms län (2) | Östergötlands län (2);Transport, distribution, lager (52) | Administration, ekonomi, juridik (5) | Industriell tillverkning (5);Lastbilsförare m.fl. (34) | Lager- och terminalpersonal (10) | Truckförare (6) | Försäljnings- och marknadschefer (2) | Fastighetsskötare (2)
2026-07-02;Tranpenad;32;40;10;10;6;6;2;2;18.8;84.4;46.9;0.0;40.6;100.0;Västra Götalands län (19) | Stockholms län (5) | Skåne län (2);Västra Götalands län (5) | Skåne län (1);Transport, distribution, lager (23) | Yrken med teknisk inriktning (3) | Chefer och verksamhetsledare (2);Lager- och terminalpersonal (16) | Truckförare (6) | Maskinställare och maskinoperatörer, metallarbete (2) | Ingenjörer och tekniker inom maskinteknik (2) | Övriga administrations- och servicechefer (1)
2026-07-02;Jobandtalent;89;104;56;56;29;29;10;10;32.6;74.2;21.3;0.0;57.3;100.0;Östergötlands län (37) | Stockholms län (21) | Skåne län (8);Stockholms län (8) | Västra Götalands län (6) | Östergötlands län (4);Transport, distribution, lager (42) | Installation, drift, underhåll (10) | Industriell tillverkning (9);Lastbilsförare m.fl. (28) | Lager- och terminalpersonal (8) | Truckförare (5) | Butikssäljare, dagligvaror (3) | Ingenjörer och tekniker inom industri, logistik och produktionsplanering (3)
2026-07-02;NearYou;61;85;51;69;34;42;17;25;55.7;93.4;54.1;0.0;41.0;100.0;Västra Götalands län (43) | Hallands län (5) | Kalmar län (5);Västra Götalands län (25) | Hallands län (5) | Kalmar län (2);Industriell tillverkning (23) | Yrken med teknisk inriktning (7) | Transport, distribution, lager (6);Maskinställare och maskinoperatörer, metallarbete (8) | Montörer, elektrisk och elektronisk utrustning (6) | Truckförare (3) | Mjukvaru- och systemutvecklare m.fl. (3) | Ingenjörer och tekniker inom maskinteknik (3)
2026-07-02;SJR;21;21;21;21;15;15;6;6;71.4;33.3;23.8;0.0;9.5;100.0;Stockholms län (11) | Västra Götalands län (3) | Skåne län (3);Stockholms län (8) | Västra Götalands län (3) | Skåne län (3);Administration, ekonomi, juridik (16) | Data/IT (2) | Försäljning, inköp, marknadsföring (2);Redovisningsekonomer (8) | Ekonomiassistenter m.fl. (3) | Löne- och personaladministratörer (2) | Personal- och HR-specialister (1) | Socialförsäkringshandläggare (1)
2026-07-02;Clockwork;64;104;62;100;49;85;28;54;76.6;73.4;46.9;0.0;39.1;100.0;Västerbottens län (11) | Stockholms län (10) | Dalarnas län (9);Västerbottens län (9) | Stockholms län (8) | Uppsala län (6);Pedagogik (11) | Yrken med teknisk inriktning (10) | Administration, ekonomi, juridik (10);Grundskollärare (4) | Lärare i yrkesämnen (4) | Grovarbetare inom bygg och anläggning (3) | Montörer, metall-, gummi- och plastprodukter (3) | Kundtjänstpersonal (3)
2026-07-02;Logent;28;39;17;17;9;9;5;5;32.1;75.0;25.0;0.0;50.0;100.0;Skåne län (12) | Västra Götalands län (5) | Hallands län (4);Skåne län (6) | Uppsala län (2) | Stockholms län (1);Transport, distribution, lager (15) | Industriell tillverkning (5) | Försäljning, inköp, marknadsföring (4);Lager- och terminalpersonal (11) | Maskinoperatörer, plastindustri (2) | Övriga bil-, motorcykel- och cykelförare (2) | Ordersamordnare m.fl. (2) | Speditörer och transportmäklare (2)
2026-07-02;Bemannia;37;37;32;32;20;20;15;15;54.1;21.6;5.4;0.0;16.2;100.0;Stockholms län (14) | Dalarnas län (7) | Västra Götalands län (6);Stockholms län (7) | Västra Götalands län (4) | Östergötlands län (3);Administration, ekonomi, juridik (9) | Pedagogik (9) | Chefer och verksamhetsledare (8);Förvaltnings- och planeringschefer (3) | Barnskötare (3) | Grundskollärare (3) | Vaktmästare m.fl. (2) | Telefonister (2)
2026-07-02;Framtiden i Sverige;88;88;67;67;31;31;15;15;35.2;100.0;100.0;0.0;0.0;100.0;Östergötlands län (13) | Stockholms län (12) | Jönköpings län (12);Skåne län (8) | Jönköpings län (6) | Västra Götalands län (5);Yrken med teknisk inriktning (39) | Data/IT (21) | Försäljning, inköp, marknadsföring (7);Ingenjörer och tekniker inom maskinteknik (14) | Ingenjörer och tekniker inom elektroteknik (7) | Mjukvaru- och systemutvecklare m.fl. (7) | Systemadministratörer (6) | Systemtestare och testledare (4)
2026-07-02;Professionals Nord;163;185;152;174;97;106;47;54;59.5;96.9;90.8;0.0;9.2;100.0;Norrbottens län (51) | Västra Götalands län (27) | Östergötlands län (14);Norrbottens län (40) | Västra Götalands län (15) | Östergötlands län (9);Bygg och anläggning (36) | Installation, drift, underhåll (35) | Yrken med teknisk inriktning (27);Företagssäljare (12) | Underhållsmekaniker och maskinreparatörer (10) | Elektronikreparatörer och kommunikationselektriker m.fl. (10) | VVS-montörer m.fl. (10) | Civilingenjörsyrken inom maskinteknik (8)
2026-07-02;Bravura;132;132;78;78;31;31;25;25;23.5;88.6;66.7;0.0;22.7;100.0;Stockholms län (61) | Skåne län (22) | Västra Götalands län (12);Stockholms län (14) | Skåne län (5) | Jönköpings län (3);Administration, ekonomi, juridik (32) | Data/IT (25) | Försäljning, inköp, marknadsföring (18);Kundtjänstpersonal (19) | Mjukvaru- och systemutvecklare m.fl. (12) | Företagssäljare (9) | Transportledare och transportsamordnare (9) | Ordersamordnare m.fl. (5)
2026-07-02;Jurek;30;30;27;27;15;15;7;7;50.0;53.3;16.7;0.0;50.0;100.0;Stockholms län (13) | Västra Götalands län (7) | Östergötlands län (5);Västra Götalands län (5) | Stockholms län (3) | Östergötlands län (3);Administration, ekonomi, juridik (20) | Chefer och verksamhetsledare (5) | Kultur, media, design (2);Personal- och HR-specialister (4) | Övriga kontorsassistenter och sekreterare (4) | Ekonomi- och finanschefer (3) | Löne- och personaladministratörer (2) | Kundtjänstpersonal (2)
2026-07-02;TNG Group;37;37;34;34;22;22;13;13;59.5;89.2;81.1;0.0;13.5;100.0;Stockholms län (20) | Örebro län (6) | Västra Götalands län (5);Stockholms län (10) | Örebro län (6) | Västra Götalands län (3);Försäljning, inköp, marknadsföring (8) | Data/IT (8) | Administration, ekonomi, juridik (7);Företagssäljare (7) | Mjukvaru- och systemutvecklare m.fl. (6) | Maskinställare och maskinoperatörer, metallarbete (3) | Ingenjörer och tekniker inom bygg och anläggning (3) | Kundtjänstpersonal (2)
