Datum;Roll;Grupp;Region;Antal annonser;Nya 7 dagar;Nya 14 dagar
2026-06-25;Systemutvecklare;Framåtblickande signal;Kalmar län;6;2;3
2026-06-25;Systemutvecklare;Framåtblickande signal;Kronobergs län;11;3;5
2026-06-25;Systemutvecklare;Framåtblickande signal;Norrbottens län;23;2;7
2026-06-25;Systemutvecklare;Framåtblickande signal;Skåne län;110;21;40
2026-06-25;Systemutvecklare;Framåtblickande signal;Stockholms län;464;70;145
2026-06-25;Systemutvecklare;Framåtblickande signal;Södermanlands län;4;0;2
2026-06-25;Systemutvecklare;Framåtblickande signal;Uppsala län;14;3;4
2026-06-25;Systemutvecklare;Framåtblickande signal;Värmlands län;3;0;0
2026-06-25;Systemutvecklare;Framåtblickande signal;Västerbottens län;10;2;3
2026-06-25;Systemutvecklare;Framåtblickande signal;Västernorrlands län;19;3;10
2026-06-25;Systemutvecklare;Framåtblickande signal;Västmanlands län;29;3;10
2026-06-25;Systemutvecklare;Framåtblickande signal;Västra Götalands län;243;47;99
2026-06-25;Systemutvecklare;Framåtblickande signal;Örebro län;18;2;8
2026-06-25;Systemutvecklare;Framåtblickande signal;Östergötlands län;116;19;57
2026-06-25;Mekanikkonstruktör;Struktur / transformation;Blekinge län;26;9;18
2026-06-25;Mekanikkonstruktör;Struktur / transformation;Dalarnas län;28;7;12
2026-06-25;Mekanikkonstruktör;Struktur / transformation;Gotlands län;2;0;1
2026-06-25;Mekanikkonstruktör;Struktur / transformation;Gävleborgs län;10;2;5
2026-06-25;Mekanikkonstruktör;Struktur / transformation;Hallands län;21;2;8
2026-06-25;Mekanikkonstruktör;Struktur / transformation;Jämtlands län;11;2;8
2026-06-25;Mekanikkonstruktör;Struktur / transformation;Jönköpings län;52;11;23
2026-06-25;Mekanikkonstruktör;Struktur / transformation;Kalmar län;15;2;5
2026-06-25;Mekanikkonstruktör;Struktur / transformation;Kronobergs län;21;10;14
2026-06-25;Mekanikkonstruktör;Struktur / transformation;Norrbottens län;24;8;9
2026-06-25;Mekanikkonstruktör;Struktur / transformation;Skåne län;74;12;34
2026-06-25;Mekanikkonstruktör;Struktur / transformation;Stockholms län;142;27;48
2026-06-25;Mekanikkonstruktör;Struktur / transformation;Södermanlands län;15;3;6
2026-06-25;Mekanikkonstruktör;Struktur / transformation;Uppsala län;11;2;6
2026-06-25;Mekanikkonstruktör;Struktur / transformation;Värmlands län;14;6;6
2026-06-25;Mekanikkonstruktör;Struktur / transformation;Västerbottens län;23;6;8
2026-06-25;Mekanikkonstruktör;Struktur / transformation;Västernorrlands län;28;10;15
2026-06-25;Mekanikkonstruktör;Struktur / transformation;Västmanlands län;41;8;19
2026-06-25;Mekanikkonstruktör;Struktur / transformation;Västra Götalands län;186;45;82
2026-06-25;Mekanikkonstruktör;Struktur / transformation;Örebro län;52;8;16
2026-06-25;Mekanikkonstruktör;Struktur / transformation;Östergötlands län;122;18;43
2026-06-25;Elingenjör;Struktur / transformation;Blekinge län;11;0;4
2026-06-25;Elingenjör;Struktur / transformation;Dalarnas län;57;6;11
2026-06-25;Elingenjör;Struktur / transformation;Gotlands län;2;0;1
2026-06-25;Elingenjör;Struktur / transformation;Gävleborgs län;12;0;7
2026-06-25;Elingenjör;Struktur / transformation;Hallands län;12;2;4
2026-06-25;Elingenjör;Struktur / transformation;Jämtlands län;9;1;2
2026-06-25;Elingenjör;Struktur / transformation;Jönköpings län;23;3;6
2026-06-25;Elingenjör;Struktur / transformation;Kalmar län;10;1;3
2026-06-25;Elingenjör;Struktur / transformation;Kronobergs län;6;2;4
2026-06-25;Elingenjör;Struktur / transformation;Norrbottens län;25;12;15
2026-06-25;Elingenjör;Struktur / transformation;Skåne län;62;6;23
2026-06-25;Elingenjör;Struktur / transformation;Stockholms län;192;26;57
2026-06-25;Elingenjör;Struktur / transformation;Södermanlands län;15;5;7
2026-06-25;Elingenjör;Struktur / transformation;Uppsala län;21;3;8
2026-06-25;Elingenjör;Struktur / transformation;Värmlands län;17;4;7
